id,price,total_sqft,site_location,size,availability
1725,40.47,776,Somwar Peth,2,0
1865,42,600,Somwar Peth,1,0
1894,42,1100,Somwar Peth,2,0
1920,42,990,Somwar Peth,2,0
1976,42.09,875,Somwar Peth,2,1
2007,42.59,900,Somwar Peth,2,0
2034,42.81,1100,Somwar Peth,2,1
2055,43,649,Somwar Peth,1,0
2170,44,1350,Somwar Peth,3,0
2194,44,850,Somwar Peth,2,0
2254,44.4,720,Somwar Peth,1,1
2314,45,610,Somwar Peth,1,1
2410,45,950,Somwar Peth,2,0
2419,45,725,Somwar Peth,1,0
2445,45,685,Somwar Peth,1,0
2458,45,1050,Somwar Peth,2,0
2568,45.9,600,Somwar Peth,1,0
2952,48,760,Somwar Peth,2,0
3239,50,1662,Somwar Peth,3,1
3336,50,1425,Somwar Peth,2,0
3347,50,1150,Somwar Peth,2,0
3432,50.11,950,Somwar Peth,1,0
3471,50.8,1625,Somwar Peth,4,1
3509,51,833,Somwar Peth,2,1
3575,52,1820,Somwar Peth,3,0
3593,52,540,Somwar Peth,1,0
3797,53,1160,Somwar Peth,2,0
3858,53.76,935,Somwar Peth,2,0
3978,55,660,Somwar Peth,1,1
4033,55,1098,Somwar Peth,2,0
4126,55,1300,Somwar Peth,2,1
4350,56,945,Somwar Peth,2,0
4408,56,650,Somwar Peth,1,1
4537,57,1350,Somwar Peth,3,1
5075,60,625,Somwar Peth,1,0
5090,60,365,Somwar Peth,1,0
5115,60.1,770,Somwar Peth,2,0
5128,60.8,1196,Somwar Peth,3,0
5131,60.84,732,Somwar Peth,2,1
5193,61.74,1198,Somwar Peth,2,0
5465,64.23,350,Somwar Peth,1,0
5689,65,500,Somwar Peth,1,1
5711,65,560,Somwar Peth,1,0
5740,65,535,Somwar Peth,1,0
5762,65,555,Somwar Peth,1,0
5773,65,600,Somwar Peth,1,0
5962,67,950,Somwar Peth,2,0
5982,67.39,964,Somwar Peth,2,0
6046,68,1050,Somwar Peth,2,1
6090,68,455,Somwar Peth,1,1
6239,69.61,960,Somwar Peth,2,1
6288,70,600,Somwar Peth,1,0
15,11.5,1150,Swargate,2,0
51,15,1500,Swargate,3,0
85,16.5,1716,Swargate,3,0
178,21,1100,Swargate,2,0
199,22,700,Swargate,1,1
244,24,1150,Swargate,2,1
343,26,1200,Swargate,2,1
367,26.85,620,Swargate,1,0
449,28.15,735,Swargate,1,1
470,29,1440,Swargate,2,0
841,34,1125,Swargate,2,0
1021,35,448,Swargate,1,0
1179,37,620,Swargate,1,0
1406,39,1350,Swargate,2,0
1494,39.69,1375,Swargate,3,0
1549,40,620,Swargate,1,0
1568,40,956,Swargate,2,1
1614,40,550,Swargate,1,0
1637,40,1220,Swargate,2,0
1710,40.43,1800,Swargate,4,0
1718,40.44,555,Swargate,1,0
1720,40.44,650,Swargate,1,0
1897,42,800,Swargate,2,0
2106,43.1,310,Swargate,1,0
2127,43.5,987,Swargate,2,1
2256,44.42,760,Swargate,2,0
2340,45,750,Swargate,2,0
2404,45,1250,Swargate,3,0
2585,46,1450,Swargate,3,0
2703,46.1,3582,Swargate,3,1
2715,46.29,650,Swargate,1,0
2776,47,1500,Swargate,3,0
2823,47,580,Swargate,1,1
2869,47.42,1507,Swargate,4,1
2886,47.88,1182,Swargate,3,1
2890,48,655,Swargate,1,0
2892,48,920,Swargate,2,0
2958,48,600,Swargate,1,0
2970,48,1015,Swargate,3,1
3047,48.53,669,Swargate,2,1
3057,48.72,965,Swargate,2,0
3165,49.5,650,Swargate,1,1
3474,50.92,1245,Swargate,3,1
3508,51,1200,Swargate,2,1
3634,52,1100,Swargate,3,0
3635,52,1090,Swargate,2,1
3641,52,960,Swargate,2,1
3642,52,640,Swargate,1,0
3807,53,1500,Swargate,3,0
3829,53.5,1150,Swargate,2,0
3874,54,695,Swargate,1,0
4101,55,299,Swargate,1,1
4450,56.74,440,Swargate,2,1
4451,56.74,493,Swargate,2,1
4511,57,840,Swargate,2,0
4528,57,500,Swargate,1,0
4562,57.5,324,Swargate,1,0
4632,58,863,Swargate,3,1
4918,60,585,Swargate,1,0
4940,60,900,Swargate,2,0
4968,60,915,Swargate,2,1
5022,60,990,Swargate,2,0
5313,62.4,575,Swargate,1,0
5502,65,1520,Swargate,3,1
5504,65,2065,Swargate,3,0
5533,65,825,Swargate,2,0
5573,65,675,Swargate,1,0
5649,65,688,Swargate,2,1
5828,66,650,Swargate,1,0
5853,66,600,Swargate,1,1
5856,66,1150,Swargate,2,1
5958,67,400,Swargate,1,0
5967,67,982,Swargate,2,0
6149,69,1010,Swargate,2,0
6228,69.49,1278,Swargate,2,0
6335,70,1250,Swargate,3,0
184,21,900,Tilak Road,2,0
217,22.89,910,Tilak Road,2,1
234,23.65,1840,Tilak Road,3,0
321,25.5,1600,Tilak Road,3,0
490,29,547,Tilak Road,1,1
534,30,2061,Tilak Road,3,1
649,31.99,1580,Tilak Road,3,0
660,32,1115,Tilak Road,2,0
701,32,1210,Tilak Road,2,1
786,33,900,Tilak Road,2,0
894,34.72,900,Tilak Road,2,0
925,35,600,Tilak Road,1,0
1132,36.1,1340,Tilak Road,3,1
1206,37,608,Tilak Road,1,1
1218,37,690,Tilak Road,1,0
1265,37.97,1000,Tilak Road,2,0
1346,38.13,390,Tilak Road,1,0
1780,41,715,Tilak Road,1,1
1829,41.3,585,Tilak Road,1,0
1895,42,1327,Tilak Road,3,0
2010,42.6,5320,Tilak Road,5,0
2040,42.87,1075,Tilak Road,2,0
2073,43,641,Tilak Road,1,0
2134,43.58,555,Tilak Road,1,1
2138,43.6,872,Tilak Road,1,1
2209,44,690,Tilak Road,1,1
2386,45,1250,Tilak Road,3,0
2534,45.35,1196,Tilak Road,3,0
2587,46,1200,Tilak Road,3,0
2895,48,655,Tilak Road,1,1
2930,48,923,Tilak Road,2,1
2983,48,1250,Tilak Road,3,0
2995,48,1054,Tilak Road,2,0
3210,50,750,Tilak Road,2,0
3219,50,980,Tilak Road,2,0
3313,50,693,Tilak Road,1,0
3512,51,800,Tilak Road,1,1
3565,52,700,Tilak Road,2,1
3661,52,1300,Tilak Road,3,0
3671,52,893,Tilak Road,2,1
3695,52.35,620,Tilak Road,1,0
3784,53,2066,Tilak Road,3,1
4127,55,1150,Tilak Road,2,1
4268,55.5,1120,Tilak Road,2,1
4390,56,650,Tilak Road,1,0
4424,56.24,650,Tilak Road,1,0
4690,58,560,Tilak Road,1,0
4858,60,470,Tilak Road,1,1
4912,60,1150,Tilak Road,2,0
4937,60,1632,Tilak Road,3,0
5019,60,730,Tilak Road,1,0
5030,60,1060,Tilak Road,2,1
5125,60.65,540,Tilak Road,1,0
5275,62,640,Tilak Road,1,1
5408,63.53,600,Tilak Road,1,0
5425,64,350,Tilak Road,1,0
5430,64,649,Tilak Road,1,0
5470,64.44,1250,Tilak Road,2,1
5672,65,650,Tilak Road,1,0
5734,65,615,Tilak Road,1,0
6097,68,2590,Tilak Road,5,0
6123,68.38,695,Tilak Road,1,1
6199,69,630,Tilak Road,1,1
6251,69.99,660,Tilak Road,1,1
6302,70,610,Tilak Road,1,0
6342,70,700,Tilak Road,1,1
65,16,1200,Uruli Devachi,2,0
104,17,646,Uruli Devachi,1,0
180,21,1675,Uruli Devachi,3,1
366,26.73,950,Uruli Devachi,2,0
390,27,1000,Uruli Devachi,2,0
403,27,550,Uruli Devachi,1,0
489,29,700,Uruli Devachi,1,1
543,30,507,Uruli Devachi,1,0
687,32,650,Uruli Devachi,1,1
983,35,1145,Uruli Devachi,2,0
1027,35,1280,Uruli Devachi,2,0
1073,36,750,Uruli Devachi,1,1
1130,36,1250,Uruli Devachi,2,1
1308,38,500,Uruli Devachi,1,0
1661,40,1065,Uruli Devachi,2,0
1667,40,650,Uruli Devachi,1,1
1836,41.49,990,Uruli Devachi,2,0
1855,42,3780,Uruli Devachi,4,1
1870,42,605,Uruli Devachi,1,0
1966,42,510,Uruli Devachi,1,1
2039,42.85,800,Uruli Devachi,1,0
2199,44,922,Uruli Devachi,2,1
2371,45,1127,Uruli Devachi,2,0
2383,45,1228,Uruli Devachi,3,1
2397,45,679,Uruli Devachi,1,0
2581,45.98,995,Uruli Devachi,2,0
2661,46,750,Uruli Devachi,2,0
2688,46,1050,Uruli Devachi,2,0
2758,46.8,650,Uruli Devachi,1,0
2960,48,1600,Uruli Devachi,3,1
3190,49.9,627,Uruli Devachi,2,1
3215,50,949,Uruli Devachi,3,1
3270,50,1015,Uruli Devachi,2,0
3356,50,1728,Uruli Devachi,3,1
3406,50,962,Uruli Devachi,2,0
3440,50.3,725,Uruli Devachi,1,1
3484,51,1200,Uruli Devachi,2,0
3569,52,1185,Uruli Devachi,3,1
3674,52,2100,Uruli Devachi,3,1
4044,55,1052,Uruli Devachi,3,1
4211,55,532,Uruli Devachi,2,1
4232,55,547,Uruli Devachi,2,1
4400,56,780,Uruli Devachi,2,0
4542,57,690,Uruli Devachi,1,1
4569,57.84,349,Uruli Devachi,1,1
4792,59,697,Uruli Devachi,2,1
4896,60,1399,Uruli Devachi,3,1
5161,61,1100,Uruli Devachi,2,0
5264,62,700,Uruli Devachi,2,1
5282,62,729,Uruli Devachi,1,1
5354,63,1125,Uruli Devachi,2,0
5452,64.08,1245,Uruli Devachi,2,1
5463,64.11,800,Uruli Devachi,2,0
5515,65,1185,Uruli Devachi,2,1
5540,65,1100,Uruli Devachi,2,0
5566,65,593,Uruli Devachi,2,1
5571,65,700,Uruli Devachi,2,0
5576,65,1440,Uruli Devachi,3,1
5585,65,1066,Uruli Devachi,2,1
5677,65,1026,Uruli Devachi,2,0
5901,66.68,880,Uruli Devachi,2,0
6075,68,850,Uruli Devachi,2,1
6084,68,1000,Uruli Devachi,2,1
6158,69,610,Uruli Devachi,1,0
6285,70,1100,Uruli Devachi,2,0
66,16,615,Vadgaon Budruk,1,0
109,17.5,1700,Vadgaon Budruk,3,0
130,19,700,Vadgaon Budruk,1,0
354,26,1168,Vadgaon Budruk,2,1
409,27.43,850,Vadgaon Budruk,2,0
412,27.54,1500,Vadgaon Budruk,3,0
430,28,715,Vadgaon Budruk,1,1
473,29,667,Vadgaon Budruk,1,0
496,29.45,1250,Vadgaon Budruk,2,1
553,30,800,Vadgaon Budruk,2,0
739,32.78,995,Vadgaon Budruk,2,0
796,33.28,670,Vadgaon Budruk,1,0
1034,35.11,745,Vadgaon Budruk,2,0
1058,35.52,780,Vadgaon Budruk,2,1
1180,37,725,Vadgaon Budruk,1,0
1320,38,750,Vadgaon Budruk,1,1
1460,39.02,1109,Vadgaon Budruk,3,0
1566,40,625,Vadgaon Budruk,1,1
1730,40.5,585,Vadgaon Budruk,1,1
1747,40.6,1100,Vadgaon Budruk,2,0
1933,42,1080,Vadgaon Budruk,2,0
1978,42.12,1150,Vadgaon Budruk,2,1
2094,43,650,Vadgaon Budruk,1,0
2216,44,918,Vadgaon Budruk,2,1
2224,44,900,Vadgaon Budruk,2,1
2338,45,1090,Vadgaon Budruk,2,0
2616,46,750,Vadgaon Budruk,2,0
2637,46,354,Vadgaon Budruk,1,0
2646,46,1150,Vadgaon Budruk,3,0
2652,46,2300,Vadgaon Budruk,3,1
2671,46,700,Vadgaon Budruk,2,0
2681,46,1792,Vadgaon Budruk,3,0
2898,48,550,Vadgaon Budruk,1,1
2933,48,1259,Vadgaon Budruk,3,1
2967,48,859,Vadgaon Budruk,3,1
3241,50,750,Vadgaon Budruk,2,0
3312,50,600,Vadgaon Budruk,1,0
3346,50,1370,Vadgaon Budruk,3,0
3371,50,1335,Vadgaon Budruk,3,1
3504,51,1860,Vadgaon Budruk,3,1
3519,51.15,486,Vadgaon Budruk,1,1
3745,53,920,Vadgaon Budruk,2,0
3846,53.58,650,Vadgaon Budruk,1,0
4089,55,993,Vadgaon Budruk,1,1
4138,55,535,Vadgaon Budruk,1,1
4153,55,600,Vadgaon Budruk,1,0
4170,55,520,Vadgaon Budruk,1,1
4466,57,620,Vadgaon Budruk,1,0
4642,58,690,Vadgaon Budruk,1,1
4771,59,725,Vadgaon Budruk,2,1
4774,59,2120,Vadgaon Budruk,3,1
4813,59.2,1385,Vadgaon Budruk,3,0
4860,60,459,Vadgaon Budruk,1,1
5010,60,620,Vadgaon Budruk,1,0
5096,60,800,Vadgaon Budruk,2,0
5121,60.47,1750,Vadgaon Budruk,3,0
5314,62.4,565,Vadgaon Budruk,1,0
5459,64.08,725,Vadgaon Budruk,1,1
5475,64.5,375,Vadgaon Budruk,1,1
5500,65,1050,Vadgaon Budruk,3,0
5587,65,1150,Vadgaon Budruk,3,1
5833,66,850,Vadgaon Budruk,2,0
5843,66,900,Vadgaon Budruk,2,0
6085,68,1580,Vadgaon Budruk,3,1
6091,68,580,Vadgaon Budruk,1,0
6259,70,1556,Vadgaon Budruk,3,1
7,10,1370,Viman Nagar,3,0
79,16.45,765,Viman Nagar,1,0
157,20,625,Viman Nagar,1,0
173,20,1440,Viman Nagar,3,0
175,20.5,1022,Viman Nagar,2,0
210,22.5,1962,Viman Nagar,3,1
264,25,1320,Viman Nagar,2,0
516,29.9,880,Viman Nagar,2,1
556,30,1155,Viman Nagar,2,0
601,30.75,950,Viman Nagar,2,0
635,31.5,750,Viman Nagar,2,0
727,32.63,400,Viman Nagar,1,0
742,32.82,1100,Viman Nagar,2,0
872,34.22,810,Viman Nagar,2,0
876,34.46,1000,Viman Nagar,2,0
1032,35.11,440,Viman Nagar,1,1
1088,36,1527,Viman Nagar,3,1
1245,37.72,2115,Viman Nagar,3,0
1257,37.83,930,Viman Nagar,2,0
1316,38,556,Viman Nagar,2,1
1470,39.33,1250,Viman Nagar,2,0
1626,40,699,Viman Nagar,2,0
1693,40.17,690,Viman Nagar,1,0
1699,40.25,1985,Viman Nagar,3,0
1846,41.73,963,Viman Nagar,2,1
1907,42,376,Viman Nagar,1,0
1958,42,525,Viman Nagar,1,0
1980,42.16,1500,Viman Nagar,3,0
2054,43,1120,Viman Nagar,2,0
2184,44,950,Viman Nagar,2,0
2202,44,725,Viman Nagar,1,0
2428,45,560,Viman Nagar,1,0
2651,46,600,Viman Nagar,1,0
2770,47,536,Viman Nagar,2,1
2906,48,775,Viman Nagar,1,0
2922,48,1048,Viman Nagar,2,1
2934,48,300,Viman Nagar,1,0
3071,48.95,650,Viman Nagar,1,1
3131,49,665,Viman Nagar,1,0
3167,49.5,550,Viman Nagar,1,0
3198,50,1350,Viman Nagar,3,0
3380,50,650,Viman Nagar,2,0
3730,52.79,570,Viman Nagar,1,1
3798,53,1650,Viman Nagar,3,0
3837,53.55,1182,Viman Nagar,2,1
4032,55,1150,Viman Nagar,2,0
4098,55,2010,Viman Nagar,3,1
4122,55,1240,Viman Nagar,2,1
4191,55,695,Viman Nagar,1,0
4231,55,621,Viman Nagar,2,1
4263,55.5,910,Viman Nagar,2,1
4265,55.5,1160,Viman Nagar,3,0
4647,58,985,Viman Nagar,1,0
4676,58,590,Viman Nagar,1,0
4839,59.86,750,Viman Nagar,1,0
5045,60,560,Viman Nagar,2,0
5320,62.5,1200,Viman Nagar,2,0
5462,64.08,420,Viman Nagar,1,0
5750,65,555,Viman Nagar,1,1
5788,65,614,Viman Nagar,2,1
5797,65.1,2085,Viman Nagar,4,0
5847,66,580,Viman Nagar,1,0
5917,67,1017,Viman Nagar,2,1
6166,69,4250,Viman Nagar,3,0
6194,69,820,Viman Nagar,2,0
6332,70,940,Viman Nagar,3,0
443,28,756,Vishrant Wadi,2,0
458,28.5,630,Vishrant Wadi,1,1
539,30,1200,Vishrant Wadi,3,1
625,31.37,450,Vishrant Wadi,1,0
640,31.7,950,Vishrant Wadi,2,0
771,33,600,Vishrant Wadi,1,0
822,33.65,500,Vishrant Wadi,1,0
839,34,1400,Vishrant Wadi,3,0
883,34.5,1200,Vishrant Wadi,2,0
937,35,990,Vishrant Wadi,2,0
1061,35.77,495,Vishrant Wadi,1,1
1119,36,750,Vishrant Wadi,1,0
1185,37,1412,Vishrant Wadi,3,0
1211,37,1135,Vishrant Wadi,2,0
1317,38,900,Vishrant Wadi,2,0
1333,38,690,Vishrant Wadi,1,0
1340,38.12,1185,Vishrant Wadi,2,0
1519,39.98,383,Vishrant Wadi,1,0
1753,40.77,1117,Vishrant Wadi,2,0
1790,41,2080,Vishrant Wadi,3,0
1807,41,1543,Vishrant Wadi,3,0
2061,43,1050,Vishrant Wadi,2,0
2225,44,1600,Vishrant Wadi,3,1
2291,45,690,Vishrant Wadi,2,0
2476,45,1140,Vishrant Wadi,2,0
2510,45,1250,Vishrant Wadi,3,1
2546,45.5,1690,Vishrant Wadi,3,0
2566,45.88,1080,Vishrant Wadi,2,0
2640,46,1300,Vishrant Wadi,2,0
2762,46.9,950,Vishrant Wadi,2,0
2812,47,440,Vishrant Wadi,1,1
2845,47,650,Vishrant Wadi,1,0
2923,48,982,Vishrant Wadi,2,1
2935,48,450,Vishrant Wadi,1,0
3007,48,711,Vishrant Wadi,2,1
3011,48,1000,Vishrant Wadi,2,1
3020,48.27,1775,Vishrant Wadi,3,1
3108,49,340,Vishrant Wadi,1,0
3184,49.87,3100,Vishrant Wadi,5,0
3287,50,1214,Vishrant Wadi,3,1
3326,50,1310,Vishrant Wadi,1,0
3331,50,1205,Vishrant Wadi,1,0
3418,50,900,Vishrant Wadi,2,0
3423,50,592,Vishrant Wadi,1,0
3541,51.6,450,Vishrant Wadi,1,1
3698,52.4,925,Vishrant Wadi,2,0
3762,53,620,Vishrant Wadi,1,0
3785,53,1650,Vishrant Wadi,3,1
3810,53,1050,Vishrant Wadi,2,0
3843,53.57,885,Vishrant Wadi,2,0
3849,53.6,1164,Vishrant Wadi,2,0
3893,54,560,Vishrant Wadi,1,1
3914,54,1120,Vishrant Wadi,2,0
3918,54,1264,Vishrant Wadi,2,1
3940,54.39,1231,Vishrant Wadi,1,0
3981,55,1130,Vishrant Wadi,3,0
4046,55,929,Vishrant Wadi,3,1
4105,55,1050,Vishrant Wadi,2,0
4123,55,650,Vishrant Wadi,1,0
4197,55,700,Vishrant Wadi,1,0
4227,55,739,Vishrant Wadi,3,1
4279,55.7,700,Vishrant Wadi,1,0
4491,57,1100,Vishrant Wadi,2,1
4759,59,600,Vishrant Wadi,1,1
4804,59,525,Vishrant Wadi,1,0
4829,59.6,910,Vishrant Wadi,2,1
4873,60,1072,Vishrant Wadi,1,0
4959,60,950,Vishrant Wadi,2,1
5003,60,1222,Vishrant Wadi,3,1
5055,60,716,Vishrant Wadi,2,1
5088,60,1050,Vishrant Wadi,2,0
5257,62,750,Vishrant Wadi,2,1
5271,62,734,Vishrant Wadi,2,1
5328,62.7,365,Vishrant Wadi,1,0
5373,63,550,Vishrant Wadi,1,0
5852,66,640,Vishrant Wadi,1,1
5894,66.5,1200,Vishrant Wadi,3,0
6048,68,663,Vishrant Wadi,2,1
6054,68,605,Vishrant Wadi,1,1
6122,68.32,1035,Vishrant Wadi,3,0
6277,70,650,Vishrant Wadi,1,0
77,16.45,650,Wadgaon Sheri,1,0
272,25,400,Wadgaon Sheri,1,0
512,29.6,1227,Wadgaon Sheri,3,1
608,31,1650,Wadgaon Sheri,3,0
634,31.5,400,Wadgaon Sheri,1,0
672,32,3410,Wadgaon Sheri,4,1
806,33.5,1025,Wadgaon Sheri,2,0
808,33.5,900,Wadgaon Sheri,2,0
819,33.64,850,Wadgaon Sheri,1,0
874,34.3,1250,Wadgaon Sheri,2,0
879,34.5,1290,Wadgaon Sheri,2,0
969,35,673,Wadgaon Sheri,2,0
985,35,1005,Wadgaon Sheri,2,1
1069,36,545,Wadgaon Sheri,1,0
1262,37.85,1050,Wadgaon Sheri,2,0
1314,38,600,Wadgaon Sheri,1,0
1341,38.12,1435,Wadgaon Sheri,3,1
1422,39,620,Wadgaon Sheri,1,1
1446,39,650,Wadgaon Sheri,1,0
1520,39.98,640,Wadgaon Sheri,2,0
1541,40,815,Wadgaon Sheri,2,1
1547,40,980,Wadgaon Sheri,2,0
1687,40,8511,Wadgaon Sheri,5,0
1893,42,990,Wadgaon Sheri,2,0
2328,45,450,Wadgaon Sheri,1,0
2365,45,750,Wadgaon Sheri,2,1
2399,45,620,Wadgaon Sheri,1,0
2494,45,465,Wadgaon Sheri,1,0
2611,46,985,Wadgaon Sheri,2,0
2697,46,1290,Wadgaon Sheri,2,0
2768,47,412,Wadgaon Sheri,1,1
3124,49,815,Wadgaon Sheri,2,1
3168,49.53,780,Wadgaon Sheri,2,0
3290,50,1050,Wadgaon Sheri,2,1
3298,50,1300,Wadgaon Sheri,3,0
3415,50,615,Wadgaon Sheri,1,0
3468,50.79,2095,Wadgaon Sheri,5,1
3586,52,900,Wadgaon Sheri,2,0
3599,52,1050,Wadgaon Sheri,2,0
3607,52,750,Wadgaon Sheri,2,0
3732,52.8,1489,Wadgaon Sheri,3,1
3767,53,700,Wadgaon Sheri,1,1
4203,55,700,Wadgaon Sheri,1,0
4236,55,675,Wadgaon Sheri,1,0
4362,56,600,Wadgaon Sheri,1,1
4394,56,1160,Wadgaon Sheri,3,0
4579,58,365,Wadgaon Sheri,1,1
4597,58,812,Wadgaon Sheri,2,1
4627,58,623,Wadgaon Sheri,2,1
4685,58,535,Wadgaon Sheri,1,0
4711,58.06,393,Wadgaon Sheri,1,0
4766,59,700,Wadgaon Sheri,1,1
4850,60,900,Wadgaon Sheri,2,0
4866,60,2200,Wadgaon Sheri,4,1
4931,60,540,Wadgaon Sheri,1,0
4976,60,690,Wadgaon Sheri,1,1
5091,60,1150,Wadgaon Sheri,2,0
5174,61.16,1100,Wadgaon Sheri,1,1
5308,62.28,600,Wadgaon Sheri,1,0
5619,65,550,Wadgaon Sheri,1,0
5835,66,980,Wadgaon Sheri,2,0
6143,68.75,365,Wadgaon Sheri,1,1
6162,69,550,Wadgaon Sheri,1,0
6216,69.1,650,Wadgaon Sheri,1,1
6296,70,435,Wadgaon Sheri,1,0
97,17,1050,Wagholi,2,0
133,19.5,550,Wagholi,1,0
169,20,550,Wagholi,1,0
235,24,1170,Wagholi,2,0
286,25,1550,Wagholi,3,0
290,25,1260,Wagholi,2,0
293,25,690,Wagholi,1,0
306,25.12,1470,Wagholi,3,0
312,25.4,980,Wagholi,2,0
324,25.65,1016,Wagholi,2,0
407,27.24,1251,Wagholi,2,0
461,28.88,1250,Wagholi,2,1
532,30,1701,Wagholi,3,1
547,30,547,Wagholi,2,0
588,30.35,1650,Wagholi,3,0
995,35,750,Wagholi,2,0
1167,36.85,585,Wagholi,1,0
1280,38,700,Wagholi,1,1
1294,38,980,Wagholi,2,0
1380,38.55,1290,Wagholi,2,0
1403,39,500,Wagholi,1,0
1449,39,700,Wagholi,2,0
1711,40.43,2000,Wagholi,4,0
1748,40.6,1250,Wagholi,2,0
1861,42,630,Wagholi,2,0
1888,42,1209,Wagholi,2,0
1935,42,245,Wagholi,1,1
2084,43,1395,Wagholi,3,1
2147,43.71,1411,Wagholi,1,0
2303,45,1100,Wagholi,2,0
2604,46,570,Wagholi,1,0
2639,46,520,Wagholi,1,0
2670,46,365,Wagholi,1,0
2699,46,756,Wagholi,2,1
2735,46.5,585,Wagholi,1,0
2780,47,2400,Wagholi,3,0
2894,48,610,Wagholi,1,1
2992,48,1050,Wagholi,2,0
3083,49,1386,Wagholi,3,1
3106,49,350,Wagholi,1,0
3259,50,950,Wagholi,2,0
3266,50,1050,Wagholi,2,0
3438,50.19,1125,Wagholi,2,0
3448,50.5,550,Wagholi,1,1
3834,53.5,850,Wagholi,2,0
3878,54,650,Wagholi,1,0
3933,54.2,659,Wagholi,1,1
3949,54.51,1200,Wagholi,2,0
3965,54.8,500,Wagholi,1,1
4000,55,650,Wagholi,1,0
4048,55,753,Wagholi,2,1
4073,55,1075,Wagholi,2,0
4566,57.6,950,Wagholi,2,0
4664,58,714,Wagholi,2,1
4810,59.1,1102,Wagholi,3,0
4845,60,506,Wagholi,1,0
4991,60,585,Wagholi,1,0
5168,61,2365,Wagholi,4,0
5183,61.36,1000,Wagholi,1,0
5190,61.5,600,Wagholi,1,0
5211,62,1350,Wagholi,3,0
5237,62,1215,Wagholi,3,0
5357,63,1566,Wagholi,3,0
5841,66,1350,Wagholi,3,0
5899,66.5,700,Wagholi,1,0
5999,67.75,560,Wagholi,1,0
6037,68,700,Wagholi,1,0
6234,69.57,450,Wagholi,1,1
6248,69.9,660,Wagholi,1,0
6254,70,1815,Wagholi,3,0
28,13.5,950,Wakadewadi,2,0
80,16.45,650,Wakadewadi,1,0
131,19,625,Wakadewadi,1,0
143,19.82,550,Wakadewadi,1,0
168,20,1000,Wakadewadi,2,0
222,23,1656,Wakadewadi,3,0
223,23,3888,Wakadewadi,4,0
281,25,1050,Wakadewadi,2,0
352,26,450,Wakadewadi,1,1
456,28.41,670,Wakadewadi,1,1
524,30,650,Wakadewadi,1,1
586,30.35,1050,Wakadewadi,2,0
694,32,1325,Wakadewadi,2,1
728,32.63,2000,Wakadewadi,3,0
886,34.63,525,Wakadewadi,1,0
970,35,690,Wakadewadi,2,0
1000,35,900,Wakadewadi,2,0
1062,35.8,1265,Wakadewadi,2,0
1212,37,1010,Wakadewadi,2,0
1248,37.8,1503,Wakadewadi,2,0
1342,38.12,1530,Wakadewadi,3,0
1475,39.37,780,Wakadewadi,1,0
1768,41,914,Wakadewadi,2,0
1824,41.18,980,Wakadewadi,2,0
1860,42,650,Wakadewadi,1,0
2116,43.48,1290,Wakadewadi,2,1
2330,45,750,Wakadewadi,2,0
2343,45,1000,Wakadewadi,2,0
2490,45,600,Wakadewadi,1,0
2547,45.5,1215,Wakadewadi,2,0
2586,46,1600,Wakadewadi,3,0
2613,46,1250,Wakadewadi,2,0
2629,46,780,Wakadewadi,2,0
2782,47,950,Wakadewadi,2,0
2820,47,600,Wakadewadi,1,1
2843,47,495,Wakadewadi,1,0
2861,47.32,1500,Wakadewadi,3,1
2901,48,1170,Wakadewadi,2,1
3102,49,350,Wakadewadi,1,0
3187,49.88,980,Wakadewadi,3,1
3228,50,670,Wakadewadi,2,1
3238,50,1158,Wakadewadi,2,1
3617,52,830,Wakadewadi,2,0
3627,52,350,Wakadewadi,1,0
3692,52.32,615,Wakadewadi,1,1
3714,52.5,924,Wakadewadi,2,1
3885,54,421,Wakadewadi,1,0
3973,55,1234,Wakadewadi,3,1
4061,55,1730,Wakadewadi,3,0
4108,55,1140,Wakadewadi,2,0
4480,57,650,Wakadewadi,1,0
4624,58,519,Wakadewadi,2,1
4764,59,560,Wakadewadi,1,1
4990,60,640,Wakadewadi,1,0
5047,60,905,Wakadewadi,2,0
5119,60.44,365,Wakadewadi,1,0
5241,62,1640,Wakadewadi,3,0
5249,62,1400,Wakadewadi,3,0
5269,62,769,Wakadewadi,2,1
5334,62.8,1100,Wakadewadi,2,0
5490,64.86,1403,Wakadewadi,3,0
5589,65,1137,Wakadewadi,2,1
5669,65,1525,Wakadewadi,3,1
6184,69,890,Wakadewadi,3,0
6223,69.3,650,Wakadewadi,1,0
164,20,1550,Wanowrie,3,0
326,25.79,1100,Wanowrie,2,0
515,29.7,985,Wanowrie,2,1
530,30,1500,Wanowrie,2,0
818,33.64,1260,Wanowrie,2,0
837,34,1300,Wanowrie,3,0
843,34,1100,Wanowrie,2,0
1037,35.2,612,Wanowrie,2,0
1067,35.99,450,Wanowrie,1,0
1084,36,3025,Wanowrie,4,1
1281,38,2000,Wanowrie,3,1
1427,39,600,Wanowrie,1,1
1669,40,1466,Wanowrie,2,0
1746,40.6,800,Wanowrie,2,0
1825,41.2,873,Wanowrie,2,0
1838,41.5,1836,Wanowrie,3,1
2191,44,1100,Wanowrie,2,1
2238,44,1340,Wanowrie,2,1
2279,44.9,1100,Wanowrie,2,0
2297,45,550,Wanowrie,1,0
2665,46,655,Wanowrie,1,0
2693,46,1290,Wanowrie,2,0
2752,46.76,780,Wanowrie,2,0
